CustomerID,CompanyName,City,Country,OrderID,OrderDate,ProductName,Quantity,UnitPrice,TotalPrice,Month,Year
BSBEV,B's Beverages,London,Uk,10539,1997-05-16,Geitost,15.0,2.5,37.5,May,1997
BSBEV,B's Beverages,London,Uk,10539,1997-05-16,Maxilaku,6.0,20.0,120.0,May,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10540,1997-05-19,Aniseed Syrup,60.0,10.0,600.0,May,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10540,1997-05-19,Gumbär Gummibärchen,40.0,31.23,1249.2,May,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10540,1997-05-19,Côte de Blaye,30.0,263.5,7905.0,May,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10540,1997-05-19,Scottish Longbreads,35.0,12.5,437.5,May,1997
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10541,1997-05-19,Guaraná Fantástica,35.0,4.5,157.5,May,1997
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10541,1997-05-19,Côte de Blaye,4.0,263.5,1054.0,May,1997
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10541,1997-05-19,Louisiana Fiery Hot Pepper Sauce,36.0,21.05,757.8,May,1997
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10541,1997-05-19,Flotemysost,9.0,21.5,193.5,May,1997
KOENE,Königlich Essen,Brandenburg,Germany,10542,1997-05-20,Queso Cabrales,15.0,21.0,315.0,May,1997
KOENE,Königlich Essen,Brandenburg,Germany,10542,1997-05-20,Tourtiere,24.0,7.45,178.8,May,1997
LILAS,LILA-Supermercado,Barquisimeto,Venezuela,10543,1997-05-21,Queso Manchego La Pastora,30.0,38.0,1140.0,May,1997
LILAS,LILA-Supermercado,Barquisimeto,Venezuela,10543,1997-05-21,Tunnbröd,70.0,9.0,630.0,May,1997
LONEP,Lonesome Pine Restaurant,Portland,Usa,10544,1997-05-21,Rössle Sauerkraut,7.0,45.6,319.2,May,1997
LONEP,Lonesome Pine Restaurant,Portland,Usa,10544,1997-05-21,Laughing Lumberjack Lager,7.0,14.0,98.0,May,1997
LAZYK,Lazy K Kountry Store,Walla Walla,Usa,10545,1997-05-22,Queso Cabrales,10.0,21.0,210.0,May,1997
VICTE,Victuailles en stock,Lyon,France,10546,1997-05-23,Uncle Bob's Organic Dried Pears,10.0,30.0,300.0,May,1997
VICTE,Victuailles en stock,Lyon,France,10546,1997-05-23,Steeleye Stout,30.0,18.0,540.0,May,1997
VICTE,Victuailles en stock,Lyon,France,10546,1997-05-23,Tarte au sucre,40.0,49.3,1972.0,May,1997
SEVES,Seven Seas Imports,London,Uk,10547,1997-05-23,Mascarpone Fabioli,24.0,32.0,768.0,May,1997
SEVES,Seven Seas Imports,London,Uk,10547,1997-05-23,Inlagd Sill,60.0,19.0,1140.0,May,1997
TOMSP,Toms Spezialitäten,Münster,Germany,10548,1997-05-26,Sasquatch Ale,10.0,14.0,140.0,May,1997
TOMSP,Toms Spezialitäten,Münster,Germany,10548,1997-05-26,Jack's New England Clam Chowder,14.0,9.65,135.1,May,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10549,1997-05-27,Gorgonzola Telino,55.0,12.5,687.5,May,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10549,1997-05-27,Rogede sild,100.0,9.5,950.0,May,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10549,1997-05-27,Manjimup Dried Apples,48.0,53.0,2544.0,May,1997
GODOS,Godos Cocina Típica,Sevilla,Spain,10550,1997-05-28,Alice Mutton,8.0,39.0,312.0,May,1997
GODOS,Godos Cocina Típica,Sevilla,Spain,10550,1997-05-28,Teatime Chocolate Biscuits,10.0,9.2,92.0,May,1997
GODOS,Godos Cocina Típica,Sevilla,Spain,10550,1997-05-28,Sir Rodney's Scones,6.0,10.0,60.0,May,1997
GODOS,Godos Cocina Típica,Sevilla,Spain,10550,1997-05-28,Sirop d'érable,10.0,28.5,285.0,May,1997
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10551,1997-05-28,Pavlova,40.0,17.45,698.0,May,1997
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10551,1997-05-28,Steeleye Stout,20.0,18.0,360.0,May,1997
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10551,1997-05-28,Gula Malacca,40.0,19.45,778.0,May,1997
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10552,1997-05-29,Gudbrandsdalsost,18.0,36.0,648.0,May,1997
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10552,1997-05-29,Rhönbräu Klosterbier,30.0,7.75,232.5,May,1997
WARTH,Wartian Herkku,Oulu,Finland,10553,1997-05-30,Queso Cabrales,15.0,21.0,315.0,May,1997
WARTH,Wartian Herkku,Oulu,Finland,10553,1997-05-30,Pavlova,14.0,17.45,244.3,May,1997
WARTH,Wartian Herkku,Oulu,Finland,10553,1997-05-30,Gustaf's Knäckebröd,24.0,21.0,504.0,May,1997
WARTH,Wartian Herkku,Oulu,Finland,10553,1997-05-30,Gorgonzola Telino,30.0,12.5,375.0,May,1997
WARTH,Wartian Herkku,Oulu,Finland,10553,1997-05-30,Steeleye Stout,6.0,18.0,108.0,May,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10554,1997-05-30,Pavlova,30.0,17.45,523.5,May,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10554,1997-05-30,Tunnbröd,20.0,9.0,180.0,May,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10554,1997-05-30,Tarte au sucre,20.0,49.3,986.0,May,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10554,1997-05-30,Original Frankfurter grüne Soße,10.0,13.0,130.0,May,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10555,1997-06-02,Tofu,30.0,23.25,697.5,June,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10555,1997-06-02,Teatime Chocolate Biscuits,35.0,9.2,322.0,June,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10555,1997-06-02,Guaraná Fantástica,18.0,4.5,81.0,June,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10555,1997-06-02,Manjimup Dried Apples,20.0,53.0,1060.0,June,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10555,1997-06-02,Gnocchi di nonna Alice,40.0,38.0,1520.0,June,1997
SIMOB,Simons bistro,Kobenhavn,Denmark,10556,1997-06-03,Mozzarella di Giovanni,24.0,34.8,835.2,June,1997
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10557,1997-06-03,Wimmers gute Semmelknödel,30.0,33.25,997.5,June,1997
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10557,1997-06-03,Rhönbräu Klosterbier,20.0,7.75,155.0,June,1997
AROUT,Around the Horn,London,Uk,10558,1997-06-04,Zaanse koeken,25.0,9.5,237.5,June,1997
AROUT,Around the Horn,London,Uk,10558,1997-06-04,Manjimup Dried Apples,20.0,53.0,1060.0,June,1997
AROUT,Around the Horn,London,Uk,10558,1997-06-04,Filo Mix,30.0,7.0,210.0,June,1997
AROUT,Around the Horn,London,Uk,10558,1997-06-04,Perth Pasties,18.0,32.8,590.4,June,1997
AROUT,Around the Horn,London,Uk,10558,1997-06-04,Röd Kaviar,3.0,15.0,45.0,June,1997
BLONP,Blondesddsl pere et fils,Strasbourg,France,10559,1997-06-05,Jack's New England Clam Chowder,12.0,9.65,115.8,June,1997
BLONP,Blondesddsl pere et fils,Strasbourg,France,10559,1997-06-05,Pâté chinois,18.0,24.0,432.0,June,1997
FRANK,Frankenversand,München,Germany,10560,1997-06-06,Nord-Ost Matjeshering,20.0,25.89,517.8,June,1997
FRANK,Frankenversand,München,Germany,10560,1997-06-06,Tarte au sucre,15.0,49.3,739.5,June,1997
FOLKO,Folk och fä HB,Bräcke,Sweden,10561,1997-06-06,Gula Malacca,10.0,19.45,194.5,June,1997
FOLKO,Folk och fä HB,Bräcke,Sweden,10561,1997-06-06,Manjimup Dried Apples,50.0,53.0,2650.0,June,1997
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10562,1997-06-09,Geitost,20.0,2.5,50.0,June,1997
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10562,1997-06-09,Tarte au sucre,10.0,49.3,493.0,June,1997
RICAR,Ricardo Adocicados,Rio De Janeiro,Brazil,10563,1997-06-10,Inlagd Sill,25.0,19.0,475.0,June,1997
RICAR,Ricardo Adocicados,Rio De Janeiro,Brazil,10563,1997-06-10,Filo Mix,70.0,7.0,490.0,June,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10564,1997-06-10,Alice Mutton,16.0,39.0,624.0,June,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10564,1997-06-10,Gorgonzola Telino,6.0,12.5,75.0,June,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10564,1997-06-10,Pâté chinois,25.0,24.0,600.0,June,1997
MEREP,Mere Paillarde,Montréal,Canada,10565,1997-06-11,Guaraná Fantástica,25.0,4.5,112.5,June,1997
MEREP,Mere Paillarde,Montréal,Canada,10565,1997-06-11,Wimmers gute Semmelknödel,18.0,33.25,598.5,June,1997
BLONP,Blondesddsl pere et fils,Strasbourg,France,10566,1997-06-12,Queso Cabrales,35.0,21.0,735.0,June,1997
BLONP,Blondesddsl pere et fils,Strasbourg,France,10566,1997-06-12,Carnarvon Tigers,18.0,62.5,1125.0,June,1997
BLONP,Blondesddsl pere et fils,Strasbourg,France,10566,1997-06-12,Lakkalikööri,10.0,18.0,180.0,June,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10567,1997-06-12,Gorgonzola Telino,60.0,12.5,750.0,June,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10567,1997-06-12,Manjimup Dried Apples,3.0,53.0,159.0,June,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10567,1997-06-12,Raclette Courdavault,40.0,55.0,2200.0,June,1997
GALED,Galería del gastrónomo,Barcelona,Spain,10568,1997-06-13,Ikura,5.0,31.0,155.0,June,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10569,1997-06-16,Gorgonzola Telino,35.0,12.5,437.5,June,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10569,1997-06-16,Lakkalikööri,30.0,18.0,540.0,June,1997
MEREP,Mere Paillarde,Montréal,Canada,10570,1997-06-17,Queso Cabrales,15.0,21.0,315.0,June,1997
MEREP,Mere Paillarde,Montréal,Canada,10570,1997-06-17,Gnocchi di nonna Alice,60.0,38.0,2280.0,June,1997
ERNSH,Ernst Handel,Graz,Austria,10571,1997-06-17,Tofu,11.0,23.25,255.75,June,1997
ERNSH,Ernst Handel,Graz,Austria,10571,1997-06-17,Singaporean Hokkien Fried Mee,28.0,14.0,392.0,June,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10572,1997-06-18,Pavlova,12.0,17.45,209.4,June,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10572,1997-06-18,Mascarpone Fabioli,10.0,32.0,320.0,June,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10572,1997-06-18,Boston Crab Meat,50.0,18.4,920.0,June,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10572,1997-06-18,Rhönbräu Klosterbier,15.0,7.75,116.25,June,1997
ANTON,Antonio Moreno Taquería,México D.F.,Mexico,10573,1997-06-19,Alice Mutton,18.0,39.0,702.0,June,1997
ANTON,Antonio Moreno Taquería,México D.F.,Mexico,10573,1997-06-19,Sasquatch Ale,40.0,14.0,560.0,June,1997
ANTON,Antonio Moreno Taquería,México D.F.,Mexico,10573,1997-06-19,Perth Pasties,25.0,32.8,820.0,June,1997
TRAIH,Trail's Head Gourmet Provisioners,Kirkland,Usa,10574,1997-06-19,Geitost,14.0,2.5,35.0,June,1997
TRAIH,Trail's Head Gourmet Provisioners,Kirkland,Usa,10574,1997-06-19,Boston Crab Meat,2.0,18.4,36.8,June,1997
TRAIH,Trail's Head Gourmet Provisioners,Kirkland,Usa,10574,1997-06-19,Tarte au sucre,10.0,49.3,493.0,June,1997
TRAIH,Trail's Head Gourmet Provisioners,Kirkland,Usa,10574,1997-06-19,Wimmers gute Semmelknödel,6.0,33.25,199.5,June,1997
MORGK,Morgenstern Gesundkost,Leipzig,Germany,10575,1997-06-20,Raclette Courdavault,12.0,55.0,660.0,June,1997
MORGK,Morgenstern Gesundkost,Leipzig,Germany,10575,1997-06-20,Vegie-spread,6.0,43.9,263.4,June,1997
MORGK,Morgenstern Gesundkost,Leipzig,Germany,10575,1997-06-20,Mozzarella di Giovanni,30.0,34.8,1044.0,June,1997
MORGK,Morgenstern Gesundkost,Leipzig,Germany,10575,1997-06-20,Lakkalikööri,10.0,18.0,180.0,June,1997
TORTU,Tortuga Restaurante,México D.F.,Mexico,10576,1997-06-23,Chai,10.0,18.0,180.0,June,1997
TORTU,Tortuga Restaurante,México D.F.,Mexico,10576,1997-06-23,Gorgonzola Telino,20.0,12.5,250.0,June,1997
TORTU,Tortuga Restaurante,México D.F.,Mexico,10576,1997-06-23,Gula Malacca,21.0,19.45,408.45,June,1997
TRAIH,Trail's Head Gourmet Provisioners,Kirkland,Usa,10577,1997-06-23,Chartreuse verte,10.0,18.0,180.0,June,1997
TRAIH,Trail's Head Gourmet Provisioners,Kirkland,Usa,10577,1997-06-23,Rhönbräu Klosterbier,20.0,7.75,155.0,June,1997
TRAIH,Trail's Head Gourmet Provisioners,Kirkland,Usa,10577,1997-06-23,Original Frankfurter grüne Soße,18.0,13.0,234.0,June,1997
BSBEV,B's Beverages,London,Uk,10578,1997-06-24,Steeleye Stout,20.0,18.0,360.0,June,1997
BSBEV,B's Beverages,London,Uk,10578,1997-06-24,Ravioli Angelo,6.0,19.5,117.0,June,1997
LETSS,Let's Stop N Shop,San Francisco,Usa,10579,1997-06-25,Genen Shouyu,10.0,15.5,155.0,June,1997
LETSS,Let's Stop N Shop,San Francisco,Usa,10579,1997-06-25,Rhönbräu Klosterbier,21.0,7.75,162.75,June,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10580,1997-06-26,Tofu,15.0,23.25,348.75,June,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10580,1997-06-26,Jack's New England Clam Chowder,9.0,9.65,86.85,June,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10580,1997-06-26,Louisiana Fiery Hot Pepper Sauce,30.0,21.05,631.5,June,1997
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10581,1997-06-26,Rhönbräu Klosterbier,50.0,7.75,387.5,June,1997
BLAUS,Blauer See Delikatessen,Mannheim,Germany,10582,1997-06-27,Ravioli Angelo,4.0,19.5,78.0,June,1997
BLAUS,Blauer See Delikatessen,Mannheim,Germany,10582,1997-06-27,Lakkalikööri,14.0,18.0,252.0,June,1997
WARTH,Wartian Herkku,Oulu,Finland,10583,1997-06-30,Thüringer Rostbratwurst,10.0,123.79,1237.9,June,1997
WARTH,Wartian Herkku,Oulu,Finland,10583,1997-06-30,Camembert Pierrot,24.0,34.0,816.0,June,1997
WARTH,Wartian Herkku,Oulu,Finland,10583,1997-06-30,Gudbrandsdalsost,10.0,36.0,360.0,June,1997
BLONP,Blondesddsl pere et fils,Strasbourg,France,10584,1997-06-30,Gorgonzola Telino,50.0,12.5,625.0,June,1997
WELLI,Wellington Importadora,Resende,Brazil,10585,1997-07-01,Zaanse koeken,15.0,9.5,142.5,July,1997
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10586,1997-07-02,Filo Mix,4.0,7.0,28.0,July,1997
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10587,1997-07-02,Gumbär Gummibärchen,6.0,31.23,187.38,July,1997
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10587,1997-07-02,Steeleye Stout,20.0,18.0,360.0,July,1997
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10587,1997-07-02,Original Frankfurter grüne Soße,20.0,13.0,260.0,July,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10588,1997-07-03,Carnarvon Tigers,40.0,62.5,2500.0,July,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10588,1997-07-03,Singaporean Hokkien Fried Mee,100.0,14.0,1400.0,July,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10589,1997-07-04,Steeleye Stout,4.0,18.0,72.0,July,1997
MEREP,Mere Paillarde,Montréal,Canada,10590,1997-07-07,Chai,20.0,18.0,360.0,July,1997
MEREP,Mere Paillarde,Montréal,Canada,10590,1997-07-07,Original Frankfurter grüne Soße,60.0,13.0,780.0,July,1997
VAFFE,Vaffeljernet,Arhus,Denmark,10591,1997-07-07,Aniseed Syrup,14.0,10.0,140.0,July,1997
VAFFE,Vaffeljernet,Arhus,Denmark,10591,1997-07-07,Uncle Bob's Organic Dried Pears,10.0,30.0,300.0,July,1997
VAFFE,Vaffeljernet,Arhus,Denmark,10591,1997-07-07,Tourtiere,50.0,7.45,372.5,July,1997
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10592,1997-07-08,Genen Shouyu,25.0,15.5,387.5,July,1997
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10592,1997-07-08,Gumbär Gummibärchen,5.0,31.23,156.15,July,1997
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10593,1997-07-09,Sir Rodney's Marmalade,21.0,81.0,1701.0,July,1997
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10593,1997-07-09,Gudbrandsdalsost,20.0,36.0,720.0,July,1997
LEHMS,Lehmanns Marktstand,Frankfurt A.M.,Germany,10593,1997-07-09,Lakkalikööri,4.0,18.0,72.0,July,1997
OLDWO,Old World Delicatessen,Anchorage,Usa,10594,1997-07-09,Filo Mix,24.0,7.0,168.0,July,1997
OLDWO,Old World Delicatessen,Anchorage,Usa,10594,1997-07-09,Escargots de Bourgogne,30.0,13.25,397.5,July,1997
ERNSH,Ernst Handel,Graz,Austria,10595,1997-07-10,Steeleye Stout,30.0,18.0,540.0,July,1997
ERNSH,Ernst Handel,Graz,Austria,10595,1997-07-10,Sirop d'érable,120.0,28.5,3420.0,July,1997
ERNSH,Ernst Handel,Graz,Austria,10595,1997-07-10,Gudbrandsdalsost,65.0,36.0,2340.0,July,1997
WHITC,White Clover Markets,Seattle,Usa,10596,1997-07-11,Gnocchi di nonna Alice,5.0,38.0,190.0,July,1997
WHITC,White Clover Markets,Seattle,Usa,10596,1997-07-11,Vegie-spread,24.0,43.9,1053.6,July,1997
WHITC,White Clover Markets,Seattle,Usa,10596,1997-07-11,Rhönbräu Klosterbier,30.0,7.75,232.5,July,1997
PICCO,Piccolo und mehr,Salzburg,Austria,10597,1997-07-11,Guaraná Fantástica,35.0,4.5,157.5,July,1997
PICCO,Piccolo und mehr,Salzburg,Austria,10597,1997-07-11,Ravioli Angelo,20.0,19.5,390.0,July,1997
PICCO,Piccolo und mehr,Salzburg,Austria,10597,1997-07-11,Louisiana Fiery Hot Pepper Sauce,12.0,21.05,252.6,July,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10598,1997-07-14,Schoggi Schokolade,50.0,43.9,2195.0,July,1997
RATTC,Rattlesnake Canyon Grocery,Albuquerque,Usa,10598,1997-07-14,Flotemysost,9.0,21.5,193.5,July,1997
BSBEV,B's Beverages,London,Uk,10599,1997-07-15,Tarte au sucre,10.0,49.3,493.0,July,1997
HUNGC,Hungry Coyote Import Store,Elgin,Usa,10600,1997-07-16,Tourtiere,4.0,7.45,29.8,July,1997
HUNGC,Hungry Coyote Import Store,Elgin,Usa,10600,1997-07-16,Röd Kaviar,30.0,15.0,450.0,July,1997
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10601,1997-07-16,Konbu,60.0,6.0,360.0,July,1997
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10601,1997-07-16,Raclette Courdavault,35.0,55.0,1925.0,July,1997
VAFFE,Vaffeljernet,Arhus,Denmark,10602,1997-07-17,Original Frankfurter grüne Soße,5.0,13.0,65.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10603,1997-07-18,Gustaf's Knäckebröd,48.0,21.0,1008.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10603,1997-07-18,Maxilaku,25.0,20.0,500.0,July,1997
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10604,1997-07-18,Chocolade,6.0,12.75,76.5,July,1997
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10604,1997-07-18,Lakkalikööri,10.0,18.0,180.0,July,1997
MEREP,Mere Paillarde,Montréal,Canada,10605,1997-07-21,Pavlova,30.0,17.45,523.5,July,1997
MEREP,Mere Paillarde,Montréal,Canada,10605,1997-07-21,Raclette Courdavault,20.0,55.0,1100.0,July,1997
MEREP,Mere Paillarde,Montréal,Canada,10605,1997-07-21,Camembert Pierrot,70.0,34.0,2380.0,July,1997
MEREP,Mere Paillarde,Montréal,Canada,10605,1997-07-21,Flotemysost,15.0,21.5,322.5,July,1997
TRADH,Tradiçao Hipermercados,Sao Paulo,Brazil,10606,1997-07-22,Chef Anton's Cajun Seasoning,20.0,22.0,440.0,July,1997
TRADH,Tradiçao Hipermercados,Sao Paulo,Brazil,10606,1997-07-22,Pâté chinois,20.0,24.0,480.0,July,1997
TRADH,Tradiçao Hipermercados,Sao Paulo,Brazil,10606,1997-07-22,Tarte au sucre,10.0,49.3,493.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10607,1997-07-22,Uncle Bob's Organic Dried Pears,45.0,30.0,1350.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10607,1997-07-22,Alice Mutton,100.0,39.0,3900.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10607,1997-07-22,Geitost,14.0,2.5,35.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10607,1997-07-22,Boston Crab Meat,42.0,18.4,772.8,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10607,1997-07-22,Mozzarella di Giovanni,12.0,34.8,417.6,July,1997
TOMSP,Toms Spezialitäten,Münster,Germany,10608,1997-07-23,Gnocchi di nonna Alice,28.0,38.0,1064.0,July,1997
DUMON,Du monde entier,Nantes,France,10609,1997-07-24,Chai,3.0,18.0,54.0,July,1997
DUMON,Du monde entier,Nantes,France,10609,1997-07-24,Ikura,10.0,31.0,310.0,July,1997
DUMON,Du monde entier,Nantes,France,10609,1997-07-24,Sir Rodney's Scones,6.0,10.0,60.0,July,1997
LAMAI,La maison d'Asie,Toulouse,France,10610,1997-07-25,Inlagd Sill,21.0,19.0,399.0,July,1997
WOLZA,Wolski  Zajazd,Warszawa,Poland,10611,1997-07-25,Chai,6.0,18.0,108.0,July,1997
WOLZA,Wolski  Zajazd,Warszawa,Poland,10611,1997-07-25,Chang,10.0,19.0,190.0,July,1997
WOLZA,Wolski  Zajazd,Warszawa,Poland,10611,1997-07-25,Camembert Pierrot,15.0,34.0,510.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10612,1997-07-28,Ikura,70.0,31.0,2170.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10612,1997-07-28,Inlagd Sill,55.0,19.0,1045.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10612,1997-07-28,Maxilaku,18.0,20.0,360.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10612,1997-07-28,Camembert Pierrot,40.0,34.0,1360.0,July,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10612,1997-07-28,Lakkalikööri,80.0,18.0,1440.0,July,1997
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10613,1997-07-29,Konbu,8.0,6.0,48.0,July,1997
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10613,1997-07-29,Rhönbräu Klosterbier,40.0,7.75,310.0,July,1997
BLAUS,Blauer See Delikatessen,Mannheim,Germany,10614,1997-07-29,Queso Cabrales,14.0,21.0,294.0,July,1997
BLAUS,Blauer See Delikatessen,Mannheim,Germany,10614,1997-07-29,Sir Rodney's Scones,8.0,10.0,80.0,July,1997
BLAUS,Blauer See Delikatessen,Mannheim,Germany,10614,1997-07-29,Chartreuse verte,5.0,18.0,90.0,July,1997
WILMK,Wilman Kala,Helsinki,Finland,10615,1997-07-30,Pâté chinois,5.0,24.0,120.0,July,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10616,1997-07-31,Côte de Blaye,15.0,263.5,3952.5,July,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10616,1997-07-31,Gnocchi di nonna Alice,14.0,38.0,532.0,July,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10616,1997-07-31,Outback Lager,15.0,15.0,225.0,July,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10616,1997-07-31,Flotemysost,15.0,21.5,322.5,July,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10617,1997-07-31,Raclette Courdavault,30.0,55.0,1650.0,July,1997
MEREP,Mere Paillarde,Montréal,Canada,10618,1997-08-01,Grandma's Boysenberry Spread,70.0,25.0,1750.0,August,1997
MEREP,Mere Paillarde,Montréal,Canada,10618,1997-08-01,Gnocchi di nonna Alice,20.0,38.0,760.0,August,1997
MEREP,Mere Paillarde,Montréal,Canada,10618,1997-08-01,Scottish Longbreads,15.0,12.5,187.5,August,1997
MEREP,Mere Paillarde,Montréal,Canada,10619,1997-08-04,Sir Rodney's Scones,42.0,10.0,420.0,August,1997
MEREP,Mere Paillarde,Montréal,Canada,10619,1997-08-04,Gustaf's Knäckebröd,40.0,21.0,840.0,August,1997
LAUGB,Laughing Bacchus Wine Cellars,Vancouver,Canada,10620,1997-08-05,Guaraná Fantástica,5.0,4.5,22.5,August,1997
LAUGB,Laughing Bacchus Wine Cellars,Vancouver,Canada,10620,1997-08-05,Filo Mix,5.0,7.0,35.0,August,1997
ISLAT,Island Trading,Cowes,Uk,10621,1997-08-05,Teatime Chocolate Biscuits,5.0,9.2,46.0,August,1997
ISLAT,Island Trading,Cowes,Uk,10621,1997-08-05,Tunnbröd,10.0,9.0,90.0,August,1997
ISLAT,Island Trading,Cowes,Uk,10621,1997-08-05,Outback Lager,20.0,15.0,300.0,August,1997
ISLAT,Island Trading,Cowes,Uk,10621,1997-08-05,Flotemysost,15.0,21.5,322.5,August,1997
RICAR,Ricardo Adocicados,Rio De Janeiro,Brazil,10622,1997-08-06,Chang,20.0,19.0,380.0,August,1997
RICAR,Ricardo Adocicados,Rio De Janeiro,Brazil,10622,1997-08-06,Scottish Longbreads,18.0,12.5,225.0,August,1997
FRANK,Frankenversand,München,Germany,10623,1997-08-07,Tofu,21.0,23.25,488.25,August,1997
FRANK,Frankenversand,München,Germany,10623,1997-08-07,Teatime Chocolate Biscuits,15.0,9.2,138.0,August,1997
FRANK,Frankenversand,München,Germany,10623,1997-08-07,Sir Rodney's Scones,25.0,10.0,250.0,August,1997
FRANK,Frankenversand,München,Germany,10623,1997-08-07,Guaraná Fantástica,3.0,4.5,13.5,August,1997
FRANK,Frankenversand,München,Germany,10623,1997-08-07,Steeleye Stout,30.0,18.0,540.0,August,1997
THECR,The Cracker Box,Butte,Usa,10624,1997-08-07,Rössle Sauerkraut,10.0,45.6,456.0,August,1997
THECR,The Cracker Box,Butte,Usa,10624,1997-08-07,Thüringer Rostbratwurst,6.0,123.79,742.74,August,1997
THECR,The Cracker Box,Butte,Usa,10624,1997-08-07,Gula Malacca,10.0,19.45,194.5,August,1997
ANATR,Ana Trujillo Emparedados y helados,México D.F.,Mexico,10625,1997-08-08,Tofu,3.0,23.25,69.75,August,1997
