CustomerID;CompanyName;City;Country;OrderID;OrderDate;ProductName;Quantity;UnitPrice;TotalPrice
QUICK;QUICK-Stop;Cunewalde;Germany;10515;1997-04-23 00:00:00.000;Camembert Pierrot;84;34,00;2856,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10516;1997-04-24 00:00:00.000;Carnarvon Tigers;25;62,50;1562,50
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10516;1997-04-24 00:00:00.000;Jack's New England Clam Chowder;80;9,65;772,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10516;1997-04-24 00:00:00.000;Singaporean Hokkien Fried Mee;20;14,00;280,00
NORTS;North/South;London;UK;10517;1997-04-24 00:00:00.000;Filo Mix;6;7,00;42,00
NORTS;North/South;London;UK;10517;1997-04-24 00:00:00.000;Raclette Courdavault;4;55,00;220,00
NORTS;North/South;London;UK;10517;1997-04-24 00:00:00.000;Outback Lager;6;15,00;90,00
TORTU;Tortuga Restaurante;México D.F.;Mexico;10518;1997-04-25 00:00:00.000;Guaraná Fantástica;5;4,50;22,50
TORTU;Tortuga Restaurante;México D.F.;Mexico;10518;1997-04-25 00:00:00.000;Côte de Blaye;15;263,50;3952,50
TORTU;Tortuga Restaurante;México D.F.;Mexico;10518;1997-04-25 00:00:00.000;Gula Malacca;9;19,45;175,05
CHOPS;Chop-suey Chinese;Bern;Switzerland;10519;1997-04-28 00:00:00.000;Ikura;16;31,00;496,00
CHOPS;Chop-suey Chinese;Bern;Switzerland;10519;1997-04-28 00:00:00.000;Gnocchi di nonna Alice;40;38,00;1520,00
CHOPS;Chop-suey Chinese;Bern;Switzerland;10519;1997-04-28 00:00:00.000;Camembert Pierrot;10;34,00;340,00
SANTG;Santé Gourmet;Stavern;Norway;10520;1997-04-29 00:00:00.000;Guaraná Fantástica;8;4,50;36,00
SANTG;Santé Gourmet;Stavern;Norway;10520;1997-04-29 00:00:00.000;Perth Pasties;5;32,80;164,00
CACTU;Cactus Comidas para llevar;Buenos Aires;Argentina;10521;1997-04-29 00:00:00.000;Steeleye Stout;3;18,00;54,00
CACTU;Cactus Comidas para llevar;Buenos Aires;Argentina;10521;1997-04-29 00:00:00.000;Jack's New England Clam Chowder;10;9,65;96,50
CACTU;Cactus Comidas para llevar;Buenos Aires;Argentina;10521;1997-04-29 00:00:00.000;Scottish Longbreads;6;12,50;75,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10522;1997-04-30 00:00:00.000;Chai;40;18,00;720,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10522;1997-04-30 00:00:00.000;Northwoods Cranberry Sauce;24;40,00;960,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10522;1997-04-30 00:00:00.000;Nord-Ost Matjeshering;20;25,89;517,80
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10522;1997-04-30 00:00:00.000;Boston Crab Meat;25;18,40;460,00
SEVES;Seven Seas Imports;London;UK;10523;1997-05-01 00:00:00.000;Alice Mutton;25;39,00;975,00
SEVES;Seven Seas Imports;London;UK;10523;1997-05-01 00:00:00.000;Sir Rodney's Marmalade;15;81,00;1215,00
SEVES;Seven Seas Imports;London;UK;10523;1997-05-01 00:00:00.000;Gravad lax;18;26,00;468,00
SEVES;Seven Seas Imports;London;UK;10523;1997-05-01 00:00:00.000;Jack's New England Clam Chowder;6;9,65;57,90
BERGS;Berglunds snabbköp;Lulea;Sweden;10524;1997-05-01 00:00:00.000;Ikura;2;31,00;62,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10524;1997-05-01 00:00:00.000;Nord-Ost Matjeshering;10;25,89;258,90
BERGS;Berglunds snabbköp;Lulea;Sweden;10524;1997-05-01 00:00:00.000;Ipoh Coffee;60;46,00;2760,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10524;1997-05-01 00:00:00.000;Tourtiere;15;7,45;111,75
BONAP;Bon app';Marseille;France;10525;1997-05-02 00:00:00.000;Inlagd Sill;30;19,00;570,00
BONAP;Bon app';Marseille;France;10525;1997-05-02 00:00:00.000;Boston Crab Meat;15;18,40;276,00
WARTH;Wartian Herkku;Oulu;Finland;10526;1997-05-05 00:00:00.000;Chai;8;18,00;144,00
WARTH;Wartian Herkku;Oulu;Finland;10526;1997-05-05 00:00:00.000;Konbu;10;6,00;60,00
WARTH;Wartian Herkku;Oulu;Finland;10526;1997-05-05 00:00:00.000;Gnocchi di nonna Alice;30;38,00;1140,00
QUICK;QUICK-Stop;Cunewalde;Germany;10527;1997-05-05 00:00:00.000;Chef Anton's Cajun Seasoning;50;22,00;1100,00
QUICK;QUICK-Stop;Cunewalde;Germany;10527;1997-05-05 00:00:00.000;Inlagd Sill;30;19,00;570,00
GREAL;Great Lakes Food Market;Eugene;USA;10528;1997-05-06 00:00:00.000;Queso Cabrales;3;21,00;63,00
GREAL;Great Lakes Food Market;Eugene;USA;10528;1997-05-06 00:00:00.000;Geitost;8;2,50;20,00
GREAL;Great Lakes Food Market;Eugene;USA;10528;1997-05-06 00:00:00.000;Mozzarella di Giovanni;9;34,80;313,20
MAISD;Maison Dewey;Bruxelles;Belgium;10529;1997-05-07 00:00:00.000;Pâté chinois;14;24,00;336,00
MAISD;Maison Dewey;Bruxelles;Belgium;10529;1997-05-07 00:00:00.000;Scottish Longbreads;20;12,50;250,00
MAISD;Maison Dewey;Bruxelles;Belgium;10529;1997-05-07 00:00:00.000;Gudbrandsdalsost;10;36,00;360,00
PICCO;Piccolo und mehr;Salzburg;Austria;10530;1997-05-08 00:00:00.000;Alice Mutton;40;39,00;1560,00
PICCO;Piccolo und mehr;Salzburg;Austria;10530;1997-05-08 00:00:00.000;Ipoh Coffee;25;46,00;1150,00
PICCO;Piccolo und mehr;Salzburg;Austria;10530;1997-05-08 00:00:00.000;Sirop d'érable;20;28,50;570,00
PICCO;Piccolo und mehr;Salzburg;Austria;10530;1997-05-08 00:00:00.000;Lakkalikööri;50;18,00;900,00
OCEAN;Océano Atlántico Ltda.;Buenos Aires;Argentina;10531;1997-05-08 00:00:00.000;Raclette Courdavault;2;55,00;110,00
EASTC;Eastern Connection;London;UK;10532;1997-05-09 00:00:00.000;Nord-Ost Matjeshering;15;25,89;388,35
EASTC;Eastern Connection;London;UK;10532;1997-05-09 00:00:00.000;Louisiana Hot Spiced Okra;24;17,00;408,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10533;1997-05-12 00:00:00.000;Chef Anton's Cajun Seasoning;50;22,00;1100,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10533;1997-05-12 00:00:00.000;Mozzarella di Giovanni;24;34,80;835,20
FOLKO;Folk och fä HB;Bräcke;Sweden;10533;1997-05-12 00:00:00.000;Röd Kaviar;24;15,00;360,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10534;1997-05-12 00:00:00.000;Nord-Ost Matjeshering;10;25,89;258,90
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10534;1997-05-12 00:00:00.000;Boston Crab Meat;10;18,40;184,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10534;1997-05-12 00:00:00.000;Tourtiere;10;7,45;74,50
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10535;1997-05-13 00:00:00.000;Queso Cabrales;50;21,00;1050,00
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10535;1997-05-13 00:00:00.000;Boston Crab Meat;10;18,40;184,00
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10535;1997-05-13 00:00:00.000;Ravioli Angelo;5;19,50;97,50
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10535;1997-05-13 00:00:00.000;Raclette Courdavault;15;55,00;825,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10536;1997-05-14 00:00:00.000;Queso Manchego La Pastora;15;38,00;570,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10536;1997-05-14 00:00:00.000;Gorgonzola Telino;20;12,50;250,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10536;1997-05-14 00:00:00.000;Geitost;30;2,50;75,00
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10536;1997-05-14 00:00:00.000;Camembert Pierrot;35;34,00;1190,00
RICSU;Richter Supermarkt;Geneve;Switzerland;10537;1997-05-14 00:00:00.000;Gorgonzola Telino;30;12,50;375,00
RICSU;Richter Supermarkt;Geneve;Switzerland;10537;1997-05-14 00:00:00.000;Manjimup Dried Apples;6;53,00;318,00
RICSU;Richter Supermarkt;Geneve;Switzerland;10537;1997-05-14 00:00:00.000;Escargots de Bourgogne;20;13,25;265,00
RICSU;Richter Supermarkt;Geneve;Switzerland;10537;1997-05-14 00:00:00.000;Mozzarella di Giovanni;21;34,80;730,80
RICSU;Richter Supermarkt;Geneve;Switzerland;10537;1997-05-14 00:00:00.000;Röd Kaviar;9;15,00;135,00
BSBEV;B's Beverages;London;UK;10538;1997-05-15 00:00:00.000;Outback Lager;7;15,00;105,00
BSBEV;B's Beverages;London;UK;10538;1997-05-15 00:00:00.000;Mozzarella di Giovanni;1;34,80;34,80
BSBEV;B's Beverages;London;UK;10539;1997-05-16 00:00:00.000;Konbu;8;6,00;48,00
BSBEV;B's Beverages;London;UK;10539;1997-05-16 00:00:00.000;Sir Rodney's Scones;15;10,00;150,00
BSBEV;B's Beverages;London;UK;10539;1997-05-16 00:00:00.000;Geitost;15;2,50;37,50
BSBEV;B's Beverages;London;UK;10539;1997-05-16 00:00:00.000;Maxilaku;6;20,00;120,00
QUICK;QUICK-Stop;Cunewalde;Germany;10540;1997-05-19 00:00:00.000;Aniseed Syrup;60;10,00;600,00
QUICK;QUICK-Stop;Cunewalde;Germany;10540;1997-05-19 00:00:00.000;Gumbär Gummibärchen;40;31,23;1249,20
QUICK;QUICK-Stop;Cunewalde;Germany;10540;1997-05-19 00:00:00.000;Côte de Blaye;30;263,50;7905,00
QUICK;QUICK-Stop;Cunewalde;Germany;10540;1997-05-19 00:00:00.000;Scottish Longbreads;35;12,50;437,50
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10541;1997-05-19 00:00:00.000;Guaraná Fantástica;35;4,50;157,50
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10541;1997-05-19 00:00:00.000;Côte de Blaye;4;263,50;1054,00
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10541;1997-05-19 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;36;21,05;757,80
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10541;1997-05-19 00:00:00.000;Flotemysost;9;21,50;193,50
KOENE;Königlich Essen;Brandenburg;Germany;10542;1997-05-20 00:00:00.000;Queso Cabrales;15;21,00;315,00
KOENE;Königlich Essen;Brandenburg;Germany;10542;1997-05-20 00:00:00.000;Tourtiere;24;7,45;178,80
LILAS;LILA-Supermercado;Barquisimeto;Venezuela;10543;1997-05-21 00:00:00.000;Queso Manchego La Pastora;30;38,00;1140,00
LILAS;LILA-Supermercado;Barquisimeto;Venezuela;10543;1997-05-21 00:00:00.000;Tunnbröd;70;9,00;630,00
LONEP;Lonesome Pine Restaurant;Portland;USA;10544;1997-05-21 00:00:00.000;Rössle Sauerkraut;7;45,60;319,20
LONEP;Lonesome Pine Restaurant;Portland;USA;10544;1997-05-21 00:00:00.000;Laughing Lumberjack Lager;7;14,00;98,00
LAZYK;Lazy K Kountry Store;Walla Walla;USA;10545;1997-05-22 00:00:00.000;Queso Cabrales;10;21,00;210,00
VICTE;Victuailles en stock;Lyon;France;10546;1997-05-23 00:00:00.000;Uncle Bob's Organic Dried Pears;10;30,00;300,00
VICTE;Victuailles en stock;Lyon;France;10546;1997-05-23 00:00:00.000;Steeleye Stout;30;18,00;540,00
VICTE;Victuailles en stock;Lyon;France;10546;1997-05-23 00:00:00.000;Tarte au sucre;40;49,30;1972,00
SEVES;Seven Seas Imports;London;UK;10547;1997-05-23 00:00:00.000;Mascarpone Fabioli;24;32,00;768,00
SEVES;Seven Seas Imports;London;UK;10547;1997-05-23 00:00:00.000;Inlagd Sill;60;19,00;1140,00
TOMSP;Toms Spezialitäten;Münster;Germany;10548;1997-05-26 00:00:00.000;Sasquatch Ale;10;14,00;140,00
TOMSP;Toms Spezialitäten;Münster;Germany;10548;1997-05-26 00:00:00.000;Jack's New England Clam Chowder;14;9,65;135,10
QUICK;QUICK-Stop;Cunewalde;Germany;10549;1997-05-27 00:00:00.000;Gorgonzola Telino;55;12,50;687,50
QUICK;QUICK-Stop;Cunewalde;Germany;10549;1997-05-27 00:00:00.000;Rogede sild;100;9,50;950,00
QUICK;QUICK-Stop;Cunewalde;Germany;10549;1997-05-27 00:00:00.000;Manjimup Dried Apples;48;53,00;2544,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10550;1997-05-28 00:00:00.000;Alice Mutton;8;39,00;312,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10550;1997-05-28 00:00:00.000;Teatime Chocolate Biscuits;10;9,20;92,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10550;1997-05-28 00:00:00.000;Sir Rodney's Scones;6;10,00;60,00
GODOS;Godos Cocina Típica;Sevilla;Spain;10550;1997-05-28 00:00:00.000;Sirop d'érable;10;28,50;285,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10551;1997-05-28 00:00:00.000;Pavlova;40;17,45;698,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10551;1997-05-28 00:00:00.000;Steeleye Stout;20;18,00;360,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10551;1997-05-28 00:00:00.000;Gula Malacca;40;19,45;778,00
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10552;1997-05-29 00:00:00.000;Gudbrandsdalsost;18;36,00;648,00
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10552;1997-05-29 00:00:00.000;Rhönbräu Klosterbier;30;7,75;232,50
WARTH;Wartian Herkku;Oulu;Finland;10553;1997-05-30 00:00:00.000;Queso Cabrales;15;21,00;315,00
WARTH;Wartian Herkku;Oulu;Finland;10553;1997-05-30 00:00:00.000;Pavlova;14;17,45;244,30
WARTH;Wartian Herkku;Oulu;Finland;10553;1997-05-30 00:00:00.000;Gustaf's Knäckebröd;24;21,00;504,00
WARTH;Wartian Herkku;Oulu;Finland;10553;1997-05-30 00:00:00.000;Gorgonzola Telino;30;12,50;375,00
WARTH;Wartian Herkku;Oulu;Finland;10553;1997-05-30 00:00:00.000;Steeleye Stout;6;18,00;108,00
OTTIK;Ottilies Käseladen;Köln;Germany;10554;1997-05-30 00:00:00.000;Pavlova;30;17,45;523,50
OTTIK;Ottilies Käseladen;Köln;Germany;10554;1997-05-30 00:00:00.000;Tunnbröd;20;9,00;180,00
OTTIK;Ottilies Käseladen;Köln;Germany;10554;1997-05-30 00:00:00.000;Tarte au sucre;20;49,30;986,00
OTTIK;Ottilies Käseladen;Köln;Germany;10554;1997-05-30 00:00:00.000;Original Frankfurter grüne Soße;10;13,00;130,00
SAVEA;Save-a-lot Markets;Boise;USA;10555;1997-06-02 00:00:00.000;Tofu;30;23,25;697,50
SAVEA;Save-a-lot Markets;Boise;USA;10555;1997-06-02 00:00:00.000;Teatime Chocolate Biscuits;35;9,20;322,00
SAVEA;Save-a-lot Markets;Boise;USA;10555;1997-06-02 00:00:00.000;Guaraná Fantástica;18;4,50;81,00
SAVEA;Save-a-lot Markets;Boise;USA;10555;1997-06-02 00:00:00.000;Manjimup Dried Apples;20;53,00;1060,00
SAVEA;Save-a-lot Markets;Boise;USA;10555;1997-06-02 00:00:00.000;Gnocchi di nonna Alice;40;38,00;1520,00
SIMOB;Simons bistro;Kobenhavn;Denmark;10556;1997-06-03 00:00:00.000;Mozzarella di Giovanni;24;34,80;835,20
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10557;1997-06-03 00:00:00.000;Wimmers gute Semmelknödel;30;33,25;997,50
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10557;1997-06-03 00:00:00.000;Rhönbräu Klosterbier;20;7,75;155,00
AROUT;Around the Horn;London;UK;10558;1997-06-04 00:00:00.000;Zaanse koeken;25;9,50;237,50
AROUT;Around the Horn;London;UK;10558;1997-06-04 00:00:00.000;Manjimup Dried Apples;20;53,00;1060,00
AROUT;Around the Horn;London;UK;10558;1997-06-04 00:00:00.000;Filo Mix;30;7,00;210,00
AROUT;Around the Horn;London;UK;10558;1997-06-04 00:00:00.000;Perth Pasties;18;32,80;590,40
AROUT;Around the Horn;London;UK;10558;1997-06-04 00:00:00.000;Röd Kaviar;3;15,00;45,00
BLONP;Blondesddsl pere et fils;Strasbourg;France;10559;1997-06-05 00:00:00.000;Jack's New England Clam Chowder;12;9,65;115,80
BLONP;Blondesddsl pere et fils;Strasbourg;France;10559;1997-06-05 00:00:00.000;Pâté chinois;18;24,00;432,00
FRANK;Frankenversand;München;Germany;10560;1997-06-06 00:00:00.000;Nord-Ost Matjeshering;20;25,89;517,80
FRANK;Frankenversand;München;Germany;10560;1997-06-06 00:00:00.000;Tarte au sucre;15;49,30;739,50
FOLKO;Folk och fä HB;Bräcke;Sweden;10561;1997-06-06 00:00:00.000;Gula Malacca;10;19,45;194,50
FOLKO;Folk och fä HB;Bräcke;Sweden;10561;1997-06-06 00:00:00.000;Manjimup Dried Apples;50;53,00;2650,00
REGGC;Reggiani Caseifici;Reggio Emilia;Italy;10562;1997-06-09 00:00:00.000;Geitost;20;2,50;50,00
REGGC;Reggiani Caseifici;Reggio Emilia;Italy;10562;1997-06-09 00:00:00.000;Tarte au sucre;10;49,30;493,00
RICAR;Ricardo Adocicados;Rio de Janeiro;Brazil;10563;1997-06-10 00:00:00.000;Inlagd Sill;25;19,00;475,00
RICAR;Ricardo Adocicados;Rio de Janeiro;Brazil;10563;1997-06-10 00:00:00.000;Filo Mix;70;7,00;490,00
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10564;1997-06-10 00:00:00.000;Alice Mutton;16;39,00;624,00
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10564;1997-06-10 00:00:00.000;Gorgonzola Telino;6;12,50;75,00
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10564;1997-06-10 00:00:00.000;Pâté chinois;25;24,00;600,00
MEREP;Mere Paillarde;Montréal;Canada;10565;1997-06-11 00:00:00.000;Guaraná Fantástica;25;4,50;112,50
MEREP;Mere Paillarde;Montréal;Canada;10565;1997-06-11 00:00:00.000;Wimmers gute Semmelknödel;18;33,25;598,50
BLONP;Blondesddsl pere et fils;Strasbourg;France;10566;1997-06-12 00:00:00.000;Queso Cabrales;35;21,00;735,00
BLONP;Blondesddsl pere et fils;Strasbourg;France;10566;1997-06-12 00:00:00.000;Carnarvon Tigers;18;62,50;1125,00
BLONP;Blondesddsl pere et fils;Strasbourg;France;10566;1997-06-12 00:00:00.000;Lakkalikööri;10;18,00;180,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10567;1997-06-12 00:00:00.000;Gorgonzola Telino;60;12,50;750,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10567;1997-06-12 00:00:00.000;Manjimup Dried Apples;3;53,00;159,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10567;1997-06-12 00:00:00.000;Raclette Courdavault;40;55,00;2200,00
GALED;Galería del gastrónomo;Barcelona;Spain;10568;1997-06-13 00:00:00.000;Ikura;5;31,00;155,00
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10569;1997-06-16 00:00:00.000;Gorgonzola Telino;35;12,50;437,50
RATTC;Rattlesnake Canyon Grocery;Albuquerque;USA;10569;1997-06-16 00:00:00.000;Lakkalikööri;30;18,00;540,00
MEREP;Mere Paillarde;Montréal;Canada;10570;1997-06-17 00:00:00.000;Queso Cabrales;15;21,00;315,00
MEREP;Mere Paillarde;Montréal;Canada;10570;1997-06-17 00:00:00.000;Gnocchi di nonna Alice;60;38,00;2280,00
ERNSH;Ernst Handel;Graz;Austria;10571;1997-06-17 00:00:00.000;Tofu;11;23,25;255,75
ERNSH;Ernst Handel;Graz;Austria;10571;1997-06-17 00:00:00.000;Singaporean Hokkien Fried Mee;28;14,00;392,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10572;1997-06-18 00:00:00.000;Pavlova;12;17,45;209,40
BERGS;Berglunds snabbköp;Lulea;Sweden;10572;1997-06-18 00:00:00.000;Mascarpone Fabioli;10;32,00;320,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10572;1997-06-18 00:00:00.000;Boston Crab Meat;50;18,40;920,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10572;1997-06-18 00:00:00.000;Rhönbräu Klosterbier;15;7,75;116,25
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10573;1997-06-19 00:00:00.000;Alice Mutton;18;39,00;702,00
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10573;1997-06-19 00:00:00.000;Sasquatch Ale;40;14,00;560,00
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10573;1997-06-19 00:00:00.000;Perth Pasties;25;32,80;820,00
TRAIH;Trail's Head Gourmet Provisioners;Kirkland;USA;10574;1997-06-19 00:00:00.000;Geitost;14;2,50;35,00
TRAIH;Trail's Head Gourmet Provisioners;Kirkland;USA;10574;1997-06-19 00:00:00.000;Boston Crab Meat;2;18,40;36,80
TRAIH;Trail's Head Gourmet Provisioners;Kirkland;USA;10574;1997-06-19 00:00:00.000;Tarte au sucre;10;49,30;493,00
TRAIH;Trail's Head Gourmet Provisioners;Kirkland;USA;10574;1997-06-19 00:00:00.000;Wimmers gute Semmelknödel;6;33,25;199,50
MORGK;Morgenstern Gesundkost;Leipzig;Germany;10575;1997-06-20 00:00:00.000;Raclette Courdavault;12;55,00;660,00
MORGK;Morgenstern Gesundkost;Leipzig;Germany;10575;1997-06-20 00:00:00.000;Vegie-spread;6;43,90;263,40
MORGK;Morgenstern Gesundkost;Leipzig;Germany;10575;1997-06-20 00:00:00.000;Mozzarella di Giovanni;30;34,80;1044,00
MORGK;Morgenstern Gesundkost;Leipzig;Germany;10575;1997-06-20 00:00:00.000;Lakkalikööri;10;18,00;180,00
TORTU;Tortuga Restaurante;México D.F.;Mexico;10576;1997-06-23 00:00:00.000;Chai;10;18,00;180,00
TORTU;Tortuga Restaurante;México D.F.;Mexico;10576;1997-06-23 00:00:00.000;Gorgonzola Telino;20;12,50;250,00
TORTU;Tortuga Restaurante;México D.F.;Mexico;10576;1997-06-23 00:00:00.000;Gula Malacca;21;19,45;408,45
TRAIH;Trail's Head Gourmet Provisioners;Kirkland;USA;10577;1997-06-23 00:00:00.000;Chartreuse verte;10;18,00;180,00
TRAIH;Trail's Head Gourmet Provisioners;Kirkland;USA;10577;1997-06-23 00:00:00.000;Rhönbräu Klosterbier;20;7,75;155,00
TRAIH;Trail's Head Gourmet Provisioners;Kirkland;USA;10577;1997-06-23 00:00:00.000;Original Frankfurter grüne Soße;18;13,00;234,00
BSBEV;B's Beverages;London;UK;10578;1997-06-24 00:00:00.000;Steeleye Stout;20;18,00;360,00
BSBEV;B's Beverages;London;UK;10578;1997-06-24 00:00:00.000;Ravioli Angelo;6;19,50;117,00
LETSS;Let's Stop N Shop;San Francisco;USA;10579;1997-06-25 00:00:00.000;Genen Shouyu;10;15,50;155,00
LETSS;Let's Stop N Shop;San Francisco;USA;10579;1997-06-25 00:00:00.000;Rhönbräu Klosterbier;21;7,75;162,75
OTTIK;Ottilies Käseladen;Köln;Germany;10580;1997-06-26 00:00:00.000;Tofu;15;23,25;348,75
OTTIK;Ottilies Käseladen;Köln;Germany;10580;1997-06-26 00:00:00.000;Jack's New England Clam Chowder;9;9,65;86,85
OTTIK;Ottilies Käseladen;Köln;Germany;10580;1997-06-26 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;30;21,05;631,50
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10581;1997-06-26 00:00:00.000;Rhönbräu Klosterbier;50;7,75;387,50
BLAUS;Blauer See Delikatessen;Mannheim;Germany;10582;1997-06-27 00:00:00.000;Ravioli Angelo;4;19,50;78,00
BLAUS;Blauer See Delikatessen;Mannheim;Germany;10582;1997-06-27 00:00:00.000;Lakkalikööri;14;18,00;252,00
WARTH;Wartian Herkku;Oulu;Finland;10583;1997-06-30 00:00:00.000;Thüringer Rostbratwurst;10;123,79;1237,90
WARTH;Wartian Herkku;Oulu;Finland;10583;1997-06-30 00:00:00.000;Camembert Pierrot;24;34,00;816,00
WARTH;Wartian Herkku;Oulu;Finland;10583;1997-06-30 00:00:00.000;Gudbrandsdalsost;10;36,00;360,00
BLONP;Blondesddsl pere et fils;Strasbourg;France;10584;1997-06-30 00:00:00.000;Gorgonzola Telino;50;12,50;625,00
WELLI;Wellington Importadora;Resende;Brazil;10585;1997-07-01 00:00:00.000;Zaanse koeken;15;9,50;142,50
REGGC;Reggiani Caseifici;Reggio Emilia;Italy;10586;1997-07-02 00:00:00.000;Filo Mix;4;7,00;28,00
QUEDE;Que Delícia;Rio de Janeiro;Brazil;10587;1997-07-02 00:00:00.000;Gumbär Gummibärchen;6;31,23;187,38
QUEDE;Que Delícia;Rio de Janeiro;Brazil;10587;1997-07-02 00:00:00.000;Steeleye Stout;20;18,00;360,00
QUEDE;Que Delícia;Rio de Janeiro;Brazil;10587;1997-07-02 00:00:00.000;Original Frankfurter grüne Soße;20;13,00;260,00
QUICK;QUICK-Stop;Cunewalde;Germany;10588;1997-07-03 00:00:00.000;Carnarvon Tigers;40;62,50;2500,00
QUICK;QUICK-Stop;Cunewalde;Germany;10588;1997-07-03 00:00:00.000;Singaporean Hokkien Fried Mee;100;14,00;1400,00
GREAL;Great Lakes Food Market;Eugene;USA;10589;1997-07-04 00:00:00.000;Steeleye Stout;4;18,00;72,00
MEREP;Mere Paillarde;Montréal;Canada;10590;1997-07-07 00:00:00.000;Chai;20;18,00;360,00
MEREP;Mere Paillarde;Montréal;Canada;10590;1997-07-07 00:00:00.000;Original Frankfurter grüne Soße;60;13,00;780,00
VAFFE;Vaffeljernet;Arhus;Denmark;10591;1997-07-07 00:00:00.000;Aniseed Syrup;14;10,00;140,00
VAFFE;Vaffeljernet;Arhus;Denmark;10591;1997-07-07 00:00:00.000;Uncle Bob's Organic Dried Pears;10;30,00;300,00
VAFFE;Vaffeljernet;Arhus;Denmark;10591;1997-07-07 00:00:00.000;Tourtiere;50;7,45;372,50
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10592;1997-07-08 00:00:00.000;Genen Shouyu;25;15,50;387,50
LEHMS;Lehmanns Marktstand;Frankfurt a.M.;Germany;10592;1997-07-08 00:00:00.000;Gumbär Gummibärchen;5;31,23;156,15
